ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YAL055W	543	9	8	0.111111111111111	1	16.5745856353591	168.653441688297	9	8	0.111111111111111	1	16.5745856353591	168.653441688297
YAL054C	2142	15	14	0.0666666666666667	1	7.00280112044818	71.2564727954758	15	14	0.0666666666666667	1	7.00280112044818	71.2564727954758
YAL053W	2352	280	242	0.135714285714286	38	119.047619047619	1211.36003752309	280	242	0.135714285714286	38	119.047619047619	1211.36003752309
YAL051W	3144	126	113	0.103174603174603	13	40.0763358778626	407.793722555482	125	113	0.096	12	39.7582697201018	404.557264439963
YAL049C	741	81	64	0.209876543209877	17	109.311740890688	1112.29334619529	81	64	0.209876543209877	17	109.311740890688	1112.29334619529
YAL048C	1989	49	47	0.0408163265306122	2	24.6354952237305	250.676617116392	49	47	0.0408163265306122	2	24.6354952237305	250.676617116392
YAL047W-A	330	1	1	0	0	3.03030303030303	30.8346191369513	1	1	0	0	3.03030303030303	30.8346191369513
YAL047C	1869	45	43	0.0444444444444444	2	24.0770465489567	244.99416489231	45	43	0.0444444444444444	2	24.0770465489567	244.99416489231
YAL046C	357	11	9	0.181818181818182	2	30.812324929972	313.528480300093	11	9	0.181818181818182	2	30.812324929972	313.528480300093
YAL045C	309	1	1	0	0	3.23624595469256	32.9301757773267	1	1	0	0	3.23624595469256	32.9301757773267
YAL044W-A	333	32	27	0.15625	5	96.0960960960961	977.81855281143	32	27	0.15625	5	96.0960960960961	977.81855281143
YAL044C	513	172	102	0.406976744186047	70	335.282651072125	3411.64324018198	172	102	0.406976744186047	70	335.282651072125	3411.64324018198
YAL043C	2358	142	129	0.0915492957746479	13	60.2205258693808	612.769403205064	142	129	0.0915492957746479	13	60.2205258693808	612.769403205064
YAL042C-A	378	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL042W	1248	323	216	0.331269349845201	107	258.814102564103	2633.54331234587	323	216	0.331269349845201	107	258.814102564103	2633.54331234587
YAL041W	2565	147	130	0.115646258503401	17	57.3099415204678	583.152972449711	147	130	0.115646258503401	17	57.3099415204678	583.152972449711
YAL040C	1743	100	94	0.06	6	57.372346528973	583.787969890645	100	94	0.06	6	57.372346528973	583.787969890645
YAL039C	810	47	44	0.0638297872340425	3	58.0246913580247	590.425855326068	45	42	0.0666666666666667	3	55.5555555555556	565.301350844108
YAL038W	1503	14229	1213	0.91475156370792	13016	9467.06586826347	96331.4122294708	14205	1196	0.915804294262584	13009	9451.09780439122	96168.9304040785
YAL037C-B	975	3	3	0	0	3.07692307692308	31.3089978929044	3	3	0	0	3.07692307692308	31.3089978929044
YAL037C-A	93	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL037W	804	12	11	0.0833333333333333	1	14.9253731343284	151.872004704387	12	11	0.0833333333333333	1	14.9253731343284	151.872004704387
YAL036C	1110	158	118	0.253164556962025	40	142.342342342342	1448.39373135193	158	118	0.253164556962025	40	142.342342342342	1448.39373135193
YAL035W	3009	910	580	0.362637362637363	330	302.42605516783	3077.31343530292	910	580	0.362637362637363	330	302.42605516783	3077.31343530292
YAL034C-B	354	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL034W-A	870	26	23	0.115384615384615	3	29.8850574712644	304.093140454072	26	23	0.115384615384615	3	29.8850574712644	304.093140454072
YAL034C	1242	49	46	0.0612244897959184	3	39.4524959742351	401.445886831323	49	46	0.0612244897959184	3	39.4524959742351	401.445886831323
YAL033W	522	30	28	0.0666666666666667	2	57.4712643678161	584.794500873215	30	28	0.0666666666666667	2	57.4712643678161	584.794500873215
YAL032C	1140	41	38	0.0731707317073171	3	35.9649122807018	365.95824291487	41	38	0.0731707317073171	3	35.9649122807018	365.95824291487
YAL031W-A	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL031C	2283	81	76	0.0617283950617284	5	35.4796320630749	361.020310788747	81	76	0.0617283950617284	5	35.4796320630749	361.020310788747
YAL030W	354	50	37	0.26	13	141.242937853107	1437.20682417994	50	37	0.26	13	141.242937853107	1437.20682417994
YAL029C	4416	377	329	0.127320954907162	48	85.3713768115942	868.68998343028	377	329	0.127320954907162	48	85.3713768115942	868.68998343028
YAL028W	1587	21	19	0.0952380952380952	2	13.2325141776938	134.646446514854	21	19	0.0952380952380952	2	13.2325141776938	134.646446514854
YAL027W	786	24	24	0	0	30.5343511450382	310.699979089891	24	24	0	0	30.5343511450382	310.699979089891
YAL026C-A	438	11	8	0.272727272727273	3	25.1141552511416	255.547185998021	11	8	0.272727272727273	3	25.1141552511416	255.547185998021
YAL026C	4068	304	256	0.157894736842105	48	74.7295968534906	760.40535688765	303	255	0.158415841584158	48	74.4837758112094	757.904023476835
HRA1	564	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL025C	921	62	56	0.0967741935483871	6	67.3181324647123	684.99056193488	61	55	0.0983606557377049	6	66.2323561346363	673.942327064963
YAL024C	4308	103	96	0.0679611650485437	7	23.9090064995357	243.284286087506	103	96	0.0679611650485437	7	23.9090064995357	243.284286087506
YAL023C	2280	723	463	0.359612724757953	260	317.105263157895	3226.68060521282	723	463	0.359612724757953	260	317.105263157895	3226.68060521282
YAL022C	1554	89	74	0.168539325842697	15	57.2715572715573	582.762396430026	89	74	0.168539325842697	15	57.2715572715573	582.762396430026
YAL021C	2514	215	176	0.181395348837209	39	85.5210819411297	870.213296645464	215	176	0.181395348837209	39	85.5210819411297	870.213296645464
YAL020C	1002	23	23	0	0	22.9540918163673	233.567624001458	23	23	0	0	22.9540918163673	233.567624001458
YAL019W-A	570	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL019W	3396	254	214	0.15748031496063	40	74.793875147232	761.059415800725	254	214	0.15748031496063	40	74.793875147232	761.059415800725
YAL018C	978	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL017W	4071	218	190	0.128440366972477	28	53.5494964382216	544.888848123871	218	190	0.128440366972477	28	53.5494964382216	544.888848123871
YAL016C-B	186	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL016C-A	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL016W	1908	350	252	0.28	98	183.438155136268	1866.5610641079	347	249	0.282420749279539	98	181.865828092243	1850.56196927269
YAL015C	1200	32	32	0	0	26.6666666666667	271.344648405172	29	29	0	0	24.1666666666667	245.906087617187
YAL014C	768	44	38	0.136363636363636	6	57.2916666666667	582.967018057986	44	38	0.136363636363636	6	57.2916666666667	582.967018057986
YAL013W	1218	39	39	0	0	32.0197044334975	325.814079057934	39	39	0	0	32.0197044334975	325.814079057934
YAL012W	1185	637	350	0.450549450549451	287	537.552742616034	5469.82724791438	637	350	0.450549450549451	287	537.552742616034	5469.82724791438
YAL011W	1878	41	41	0	0	21.8317358892439	222.147176210304	39	39	0	0	20.7667731629393	211.31072859029
YAL010C	1482	38	34	0.105263157894737	4	25.6410256410256	260.908315774204	38	34	0.105263157894737	4	25.6410256410256	260.908315774204
YAL009W	780	24	21	0.125	3	30.7692307692308	313.089978929044	24	21	0.125	3	30.7692307692308	313.089978929044
YAL008W	597	34	30	0.117647058823529	4	56.9514237855946	579.504902372854	34	30	0.117647058823529	4	56.9514237855946	579.504902372854
YAL007C	648	182	113	0.379120879120879	69	280.864197530864	2857.91238482299	182	113	0.379120879120879	69	280.864197530864	2857.91238482299
tP(UGG)A	72	2	2	0	0	27.7777777777778	282.650675422054	2	2	0	0	27.7777777777778	282.650675422054
YAL005C	1929	13391	1506	0.887536405048167	11885	6941.9388284085	70637.1731491768	13317	1468	0.889764962078546	11849	6903.57698289269	70246.8250935395
YAL004W	648	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL003W	621	1959	382	0.805002552322614	1577	3154.58937198068	32099.2854001046	1957	380	0.805825242718447	1577	3151.36876006441	32066.514307302
snR18	102	18	14	0.222222222222222	4	176.470588235294	1795.66311444599	18	14	0.222222222222222	4	176.470588235294	1795.66311444599
YAL002W	3825	85	80	0.0588235294117647	5	22.2222222222222	226.120540337643	85	80	0.0588235294117647	5	22.2222222222222	226.120540337643
YAL001C	3483	122	109	0.10655737704918	13	35.0272753373529	356.417389162693	122	109	0.10655737704918	13	35.0272753373529	356.417389162693
YAR002W	1620	135	108	0.2	27	83.3333333333333	847.952026266162	135	108	0.2	27	83.3333333333333	847.952026266162
YAR002C-A	660	187	114	0.390374331550802	73	283.333333333333	2883.03688930495	187	114	0.390374331550802	73	283.333333333333	2883.03688930495
YAR003W	1281	39	36	0.0769230769230769	3	30.4449648711944	309.790435825577	39	36	0.0769230769230769	3	30.4449648711944	309.790435825577
YAR007C	1866	138	116	0.159420289855072	22	73.9549839228296	752.523341638137	138	116	0.159420289855072	22	73.9549839228296	752.523341638137
YAR008W	828	24	24	0	0	28.9855072463768	294.939835223013	24	24	0	0	28.9855072463768	294.939835223013
YAR009C	3591	34607	3146	0.909093535989829	31461	9637.14842662211	98062.0744293837	34267	2939	0.914232351825371	31328	9542.46727930938	97098.6535808273
YAR010C	1323	13494	1326	0.901734104046243	12168	10199.5464852608	103784.713310073	13096	1107	0.915470372632865	11989	9898.71504157218	100723.62572319
tA(UGC)A	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR014C	2130	181	150	0.171270718232044	31	84.9765258215962	864.672207065776	181	150	0.171270718232044	31	84.9765258215962	864.672207065776
YAR015W	921	201	151	0.248756218905473	50	218.241042345277	2220.6952088534	192	143	0.255208333333333	49	208.469055374593	2121.26109502414
YAR018C	1308	30	29	0.0333333333333333	1	22.9357798165138	233.381291632889	30	29	0.0333333333333333	1	22.9357798165138	233.381291632889
YAR019C	2925	74	73	0.0135135135135135	1	25.2991452991453	257.429538230548	74	73	0.0135135135135135	1	25.2991452991453	257.429538230548
YAR019W-A	333	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR020C	168	1	1	0	0	5.95238095238095	60.5680018761544	1	1	0	0	5.95238095238095	60.5680018761544
YAR023C	540	5	5	0	0	9.25925925925926	94.2168918073513	5	5	0	0	9.25925925925926	94.2168918073513
tL(CAA)A	82	0	0	NA	0	0	0	0	0	NA	0	0	0
tS(AGA)A	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR027W	708	107	86	0.196261682242991	21	151.129943502825	1537.81130187253	107	86	0.196261682242991	21	151.129943502825	1537.81130187253
YAR028W	705	71	62	0.126760563380282	9	100.709219858156	1024.75904450889	69	60	0.130434782608696	9	97.8723404255319	995.892592550897
YAR029W	225	6	6	0	0	26.6666666666667	271.344648405172	6	6	0	0	26.6666666666667	271.344648405172
YAR030C	342	2	2	0	0	5.84795321637427	59.5054053520114	2	2	0	0	5.84795321637427	59.5054053520114
YAR031W	897	53	43	0.188679245283019	10	59.0858416945373	601.223510262295	52	42	0.192307692307692	10	57.9710144927536	589.879670446026
YAR033W	705	32	28	0.125	4	45.3900709219858	461.863231327952	29	25	0.137931034482759	4	41.1347517730496	418.563553390957
YAR035W	2064	6	6	0	0	2.90697674418605	29.579721846494	6	6	0	0	2.90697674418605	29.579721846494
YAR035C-A	81	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR042W	3567	210	191	0.0904761904761905	19	58.8730025231287	599.057781382318	209	190	0.0909090909090909	19	58.5926548920662	596.205125280497
YAR047C	321	2	2	0	0	6.23052959501558	63.398282337657	2	2	0	0	6.23052959501558	63.398282337657
YAR050W	4614	25	25	0	0	5.41829215431296	55.1334217338207	11	11	0	0	2.3840485478977	24.2587055628811
YAR053W	297	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR060C	336	5	5	0	0	14.8809523809524	151.420004690386	5	5	0	0	14.8809523809524	151.420004690386
YAR061W	204	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR062W	597	3	3	0	0	5.0251256281407	51.1327855034872	2	2	0	0	3.3500837520938	34.0885236689914
YAR064W	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR066W	612	10	10	0	0	16.3398692810458	166.265103189443	10	10	0	0	16.3398692810458	166.265103189443
YAR068W	486	36	35	0.0277777777777778	1	74.0740740740741	753.735134458811	36	35	0.0277777777777778	1	74.0740740740741	753.735134458811
YAR069C	294	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR070C	300	0	0	NA	0	0	0	0	0	NA	0	0	0
